Time [s],Damage
0.1125,0.75
0.11275,0.75
0.113,0.75
0.11325,0.75
0.1135,0.75
0.11375,0.75
0.114,0.75
0.11425,0.75
0.1145,0.75
0.11475,0.75
0.115,0.75
0.11525,0.75
0.1155,0.75
0.11575,0.75
0.116,0.75
0.11625,0.75
0.1165,0.75
0.11675,0.75
0.117,0.75
0.11725,0.75
0.1175,0.75
0.11775,0.75
0.118,0.75
0.11825,0.75
0.1185,0.75
0.11875,0.75
0.119,0.75
0.11925,0.75
0.1195,0.75
0.11975,0.75
0.12,0.75
0.12025,0.75
0.1205,0.75
0.12075,0.75
0.121,0.75
0.12125,0.75
0.1215,0.75
0.12175,0.75
0.122,0.75
0.12225,0.75
0.1225,0.75
0.12275,0.75
0.123,0.75
0.12325,0.75
0.1235,0.75
0.12375,0.75
0.124,0.75
0.12425,0.75
0.1245,0.75
0.12475,0.75
0.125,0.75
0.12525,0.75
0.1255,0.75
0.12575,0.75
0.126,0.75
0.12625,0.75
0.1265,0.75
0.12675,0.75
0.127,0.75
0.12725,0.75
0.1275,0.75
0.12775,0.75
0.128,0.75
0.12825,0.75
0.1285,0.75
0.12875,0.75
0.129,0.75
0.12925,0.75
0.1295,0.75
0.12975,0.75
0.13,0.75
0.13025,0.75
0.1305,0.75
0.13075,0.75
0.131,0.75
0.13125,0.75
0.1315,0.75
0.13175,0.75
0.132,0.75
0.13225,0.75
0.1325,0.75
0.13275,0.75
0.133,0.75
0.13325,0.75
0.1335,0.75
0.13375,0.75
0.134,0.75
0.13425,0.75
0.1345,0.75
0.13475,0.75
0.135,0.75
0.13525,0.75
0.1355,0.75
0.13575,0.75
0.136,0.75
0.13625,0.75
0.1365,0.75
0.13675,0.75
0.137,0.75
0.13725,0.75
0.1375,0.75
0.13775,0.75
0.138,0.75
0.13825,0.75
0.1385,0.75
0.13875,0.75
0.139,0.75
0.13925,0.75
0.1395,0.75
0.13975,0.75
0.14,0.75
0.14025,0.75
0.1405,0.75
0.14075,0.75
0.141,0.75
0.14125,0.75
0.1415,0.75
0.14175,0.75
0.142,0.75
0.14225,0.75
0.1425,0.75
0.14275,0.75
0.143,0.75
0.14325,0.75
0.1435,0.75
0.14375,0.75
0.144,0.75
0.14425,0.75
0.1445,0.75
0.14475,0.75
0.145,0.75
0.14525,0.75
0.1455,0.75
0.14575,0.75
0.146,0.75
0.14625,0.75
0.1465,0.75
0.14675,0.75
0.147,0.75
0.14725,0.75
0.1475,0.75
0.14775,0.75
0.148,0.75
0.14825,0.75
0.1485,0.75
0.14875,0.75
0.149,0.75
0.14925,0.75
0.1495,0.75
0.14975,0.75
0.15,0.75
0.15025,0.75
0.1505,0.75
0.15075,0.75
0.151,0.75
0.15125,0.75
0.1515,0.75
0.15175,0.75
0.152,0.75
0.15225,0.75
0.1525,0.75
0.15275,0.75
0.153,0.75
0.15325,0.75
0.1535,0.75
0.15375,0.75
0.154,0.75
0.15425,0.75
0.1545,0.75
0.15475,0.75
0.155,0.75
0.15525,0.75
0.1555,0.75
0.15575,0.75
0.156,0.75
0.15625,0.75
0.1565,0.75
0.15675,0.75
0.157,0.75
0.15725,0.75
0.1575,0.75
0.15775,0.75
0.158,0.75
0.15825,0.75
0.1585,0.75
0.15875,0.75
0.159,0.75
0.15925,0.75
0.1595,0.75
0.15975,0.75
0.16,0.75
0.16025,0.75
0.1605,0.75
0.16075,0.75
0.161,0.75
0.16125,0.75
0.1615,0.75
0.16175,0.75
0.162,0.75
0.16225,0.75
0.1625,0.75
0.16275,0.75
0.163,0.75
0.16325,0.75
0.1635,0.75
0.16375,0.75
0.164,0.75
0.16425,0.75
0.1645,0.75
0.16475,0.75
0.165,0.75
0.16525,0.75
0.1655,0.75
0.16575,0.75
0.166,0.75
0.16625,0.75
0.1665,0.75
0.16675,0.75
0.167,0.75
0.16725,0.75
0.1675,0.75
0.16775,0.75
0.168,0.75
0.16825,0.75
0.1685,0.75
0.16875,0.75
0.169,0.75
0.16925,0.75
0.1695,0.75
0.16975,0.75
0.17,0.75
0.17025,0.75
0.1705,0.75
0.17075,0.75
0.171,0.75
0.17125,0.75
0.1715,0.75
0.17175,0.75
0.172,0.75
0.17225,0.75
0.1725,0.75
0.17275,0.75
0.173,0.75
0.17325,0.75
0.1735,0.75
0.17375,0.75
0.174,0.75
0.17425,0.75
0.1745,0.75
0.17475,0.75
0.175,0.75
0.17525,0.75
0.1755,0.75
0.17575,0.75
0.176,0.75
0.17625,0.75
0.1765,0.75
0.17675,0.75
0.177,0.75
0.17725,0.75
0.1775,0.75
0.17775,0.75
0.178,0.75
0.17825,0.75
0.1785,0.75
0.17875,0.75
0.179,0.75
0.17925,0.75
0.1795,0.75
0.17975,0.75
0.18,0.75
0.18025,0.75
0.1805,0.75
0.18075,0.75
0.181,0.75
0.18125,0.75
0.1815,0.75
0.18175,0.75
0.182,0.75
0.18225,0.75
0.1825,0.75
0.18275,0.75
0.183,0.75
0.18325,0.75
0.1835,0.75
0.18375,0.75
0.184,0.75
0.18425,0.75
0.1845,0.75
0.18475,0.75
0.185,0.75
0.18525,0.75
0.1855,0.75
0.18575,0.75
0.186,0.75
0.18625,0.75
0.1865,0.75
0.18675,0.75
0.187,0.75
0.18725,0.75
0.1875,0.75
0.18775,0.75
0.188,0.75
0.18825,0.75
0.1885,0.75
0.18875,0.75
0.189,0.75
0.18925,0.75
0.1895,0.75
0.18975,0.75
0.19,0.75
0.19025,0.75
0.1905,0.75
0.19075,0.75
0.191,0.75
0.19125,0.75
0.1915,0.75
0.19175,0.75
0.192,0.75
0.19225,0.75
0.1925,0.75
0.19275,0.75
0.193,0.75
0.19325,0.75
0.1935,0.75
0.19375,0.75
0.194,0.75
0.19425,0.75
0.1945,0.75
0.19475,0.75
0.195,0.75
0.19525,0.75
0.1955,0.75
0.19575,0.75
0.196,0.75
0.19625,0.75
0.1965,0.75
0.19675,0.75
0.197,0.75
0.19725,0.75
0.1975,0.75
0.19775,0.75
0.198,0.75
0.19825,0.75
0.1985,0.75
0.19875,0.75
0.199,0.75
0.19925,0.75
0.1995,0.75
0.19975,0.75
0.2,0.75
0.20025,0.75
0.2005,0.75
0.20075,0.75
0.201,0.75
0.20125,0.75
0.2015,0.75
0.20175,0.75
0.202,0.75
0.20225,0.75
0.2025,0.75
0.20275,0.75
0.203,0.75
0.20325,0.75
0.2035,0.75
0.20375,0.75
0.204,0.75
0.20425,0.75
0.2045,0.75
0.20475,0.75
0.205,0.75
0.20525,0.75
0.2055,0.75
0.20575,0.75
0.206,0.75
0.20625,0.75
0.2065,0.75
0.20675,0.75
0.207,0.75
0.20725,0.75
0.2075,0.75
0.20775,0.75
0.208,0.75
0.20825,0.75
0.2085,0.75
0.20875,0.75
0.209,0.75
0.20925,0.75
0.2095,0.75
0.20975,0.75
0.21,0.75
0.21025,0.75
0.2105,0.75
0.21075,0.75
0.211,0.75
0.21125,0.75
0.2115,0.75
0.21175,0.75
0.212,0.75
0.21225,0.75
0.2125,0.75
0.21275,0.75
0.213,0.75
0.21325,0.75
0.2135,0.75
0.21375,0.75
0.214,0.75
0.21425,0.75
0.2145,0.75
0.21475,0.75
0.215,0.75
0.21525,0.75
0.2155,0.75
0.21575,0.75
0.216,0.75
0.21625,0.75
0.2165,0.75
0.21675,0.75
0.217,0.75
0.21725,0.75
0.2175,0.75
0.21775,0.75
0.218,0.75
0.21825,0.75
0.2185,0.75
0.21875,0.75
0.219,0.75
0.21925,0.75
0.2195,0.75
0.21975,0.75
0.22,0.75
0.22025,0.75
0.2205,0.75
0.22075,0.75
0.221,0.75
0.22125,0.75
0.2215,0.75
0.22175,0.75
0.222,0.75
0.22225,0.75
0.2225,0.75
0.22275,0.75
0.223,0.75
0.22325,0.75
0.2235,0.75
0.22375,0.75
0.224,0.75
0.22425,0.75
0.2245,0.75
0.22475,0.75
0.225,0.75
0.22525,0.75
0.2255,0.75
0.22575,0.75
0.226,0.75
0.22625,0.75
0.2265,0.75
0.22675,0.75
0.227,0.75
0.22725,0.75
0.2275,0.75
0.22775,0.75
0.228,0.75
0.22825,0.75
0.2285,0.75
0.22875,0.75
0.229,0.75
0.22925,0.75
0.2295,0.75
0.22975,0.75
0.23,0.75
0.23025,0.75
0.2305,0.75
0.23075,0.75
0.231,0.75
0.23125,0.75
0.2315,0.75
0.23175,0.75
0.232,0.75
0.23225,0.75
0.2325,0.75
0.23275,0.75
0.233,0.75
0.23325,0.75
0.2335,0.75
0.23375,0.75
0.234,0.75
0.23425,0.75
0.2345,0.75
0.23475,0.75
0.235,0.75
0.23525,0.75
0.2355,0.75
0.23575,0.75
0.236,0.75
0.23625,0.75
0.2365,0.75
0.23675,0.75
0.237,0.75
0.23725,0.75
0.2375,0.75
0.23775,0.75
0.238,0.75
0.23825,0.75
0.2385,0.75
0.23875,0.75
0.239,0.75
0.23925,0.75
0.2395,0.75
0.23975,0.75
0.24,0.75
0.24025,0.75
0.2405,0.75
0.24075,0.75
0.241,0.75
0.24125,0.75
0.2415,0.75
0.24175,0.75
0.242,0.75
0.24225,0.75
0.2425,0.75
0.24275,0.75
0.243,0.75
0.24325,0.75
0.2435,0.75
0.24375,0.75
0.244,0.75
0.24425,0.75
0.2445,0.75
0.24475,0.75
0.245,0.75
0.24525,0.75
0.2455,0.75
0.24575,0.75
0.246,0.75
0.24625,0.75
0.2465,0.75
0.24675,0.75
0.247,0.75
0.24725,0.75
0.2475,0.75
0.24775,0.75
0.248,0.75
0.24825,0.75
0.2485,0.75
0.24875,0.75
0.249,0.75
0.24925,0.75
0.2495,0.75
0.24975,0.75
0.25,0.75
0.25025,0.75
0.2505,0.75
0.25075,0.75
0.251,0.75
0.25125,0.75
0.2515,0.75
0.25175,0.75
0.252,0.75
0.25225,0.75
0.2525,0.75
0.25275,0.75
0.253,0.75
0.25325,0.75
0.2535,0.75
0.25375,0.75
0.254,0.75
0.25425,0.75
0.2545,0.75
0.25475,0.75
0.255,0.75
0.25525,0.75
0.2555,0.75
0.25575,0.75
0.256,0.75
0.25625,0.75
0.2565,0.75
0.25675,0.75
0.257,0.75
0.25725,0.75
0.2575,0.75
0.25775,0.75
0.258,0.75
0.25825,0.75
0.2585,0.75
0.25875,0.75
0.259,0.75
0.25925,0.75
0.2595,0.75
0.25975,0.75
0.26,0.75
0.26025,0.75
0.2605,0.75
0.26075,0.75
0.261,0.75
0.26125,0.75
0.2615,0.75
0.26175,0.75
0.262,0.75
0.26225,0.75
0.2625,0.75
0.26275,0.75
0.263,0.75
0.26325,0.75
0.2635,0.75
0.26375,0.75
0.264,0.75
0.26425,0.75
0.2645,0.75
0.26475,0.75
0.265,0.75
0.26525,0.75
0.2655,0.75
0.26575,0.75
0.266,0.75
0.26625,0.75
0.2665,0.75
0.26675,0.75
0.267,0.75
0.26725,0.75
0.2675,0.75
0.26775,0.75
0.268,0.75
0.26825,0.75
0.2685,0.75
0.26875,0.75
0.269,0.75
0.26925,0.75
0.2695,0.75
0.26975,0.75
0.27,0.75
0.27025,0.75
0.2705,0.75
0.27075,0.75
0.271,0.75
0.27125,0.75
0.2715,0.75
0.27175,0.75
0.272,0.75
0.27225,0.75
0.2725,0.75
0.27275,0.75
0.273,0.75
0.27325,0.75
0.2735,0.75
0.27375,0.75
0.274,0.75
0.27425,0.75
0.2745,0.75
0.27475,0.75
0.275,0.75
0.27525,0.75
0.2755,0.75
0.27575,0.75
0.276,0.75
0.27625,0.75
0.2765,0.75
0.27675,0.75
0.277,0.75
0.27725,0.75
0.2775,0.75
0.27775,0.75
0.278,0.75
0.27825,0.75
0.2785,0.75
0.27875,0.75
0.279,0.75
0.27925,0.75
0.2795,0.75
0.27975,0.75
0.28,0.75
0.28025,0.75
0.2805,0.75
0.28075,0.75
0.281,0.75
0.28125,0.75
0.2815,0.75
0.28175,0.75
0.282,0.75
0.28225,0.75
0.2825,0.75
0.28275,0.75
0.283,0.75
0.28325,0.75
0.2835,0.75
0.28375,0.75
0.284,0.75
0.28425,0.75
0.2845,0.75
0.28475,0.75
0.285,0.75
0.28525,0.75
0.2855,0.75
0.28575,0.75
0.286,0.75
0.28625,0.75
0.2865,0.75
0.28675,0.75
0.287,0.75
0.28725,0.75
0.2875,0.75
0.28775,0.75
0.288,0.75
0.28825,0.75
0.2885,0.75
0.28875,0.75
0.289,0.75
0.28925,0.75
0.2895,0.75
0.28975,0.75
0.29,0.75
0.29025,0.75
0.2905,0.75
0.29075,0.75
0.291,0.75
0.29125,0.75
0.2915,0.75
0.29175,0.75
0.292,0.75
0.29225,0.75
0.2925,0.75
0.29275,0.75
0.293,0.75
0.29325,0.75
0.2935,0.75
0.29375,0.75
0.294,0.75
0.29425,0.75
0.2945,0.75
0.29475,0.75
0.295,0.75
0.29525,0.75
0.2955,0.75
0.29575,0.75
0.296,0.75
0.29625,0.75
0.2965,0.75
0.29675,0.75
0.297,0.75
0.29725,0.75
0.2975,0.75
0.29775,0.75
0.298,0.75
0.29825,0.75
0.2985,0.75
0.29875,0.75
0.299,0.75
0.29925,0.75
0.2995,0.75
0.29975,0.75
0.3,0.75
0.30025,0.75
0.3005,0.75
0.30075,0.75
0.301,0.75
0.30125,0.75
0.3015,0.75
0.30175,0.75
0.302,0.75
0.30225,0.75
0.3025,0.75
0.30275,0.75
0.303,0.75
0.30325,0.75
0.3035,0.75
0.30375,0.75
0.304,0.75
0.30425,0.75
0.3045,0.75
0.30475,0.75
0.305,0.75
0.30525,0.75
0.3055,0.75
0.30575,0.75
0.306,0.75
0.30625,0.75
0.3065,0.75
0.30675,0.75
0.307,0.75
0.30725,0.75
0.3075,0.75
0.30775,0.75
0.308,0.75
0.30825,0.75
0.3085,0.75
0.30875,0.75
0.309,0.75
0.30925,0.75
0.3095,0.75
0.30975,0.75
0.31,0.75
0.31025,0.75
0.3105,0.75
0.31075,0.75
0.311,0.75
0.31125,0.75
0.3115,0.75
0.31175,0.75
0.312,0.75
0.31225,0.75
0.3125,0.75
0.31275,0.75
0.313,0.75
0.31325,0.75
0.3135,0.75
0.31375,0.75
0.314,0.75
0.31425,0.75
0.3145,0.75
0.31475,0.75
0.315,0.75
0.31525,0.75
0.3155,0.75
0.31575,0.75
0.316,0.75
0.31625,0.75
0.3165,0.75
0.31675,0.75
0.317,0.75
0.31725,0.75
0.3175,0.75
0.31775,0.75
0.318,0.75
0.31825,0.75
0.3185,0.75
0.31875,0.75
0.319,0.75
0.31925,0.75
0.3195,0.75
0.31975,0.75
0.32,0.75
0.32025,0.75
0.3205,0.75
0.32075,0.75
0.321,0.75
0.32125,0.75
0.3215,0.75
0.32175,0.75
0.322,0.75
0.32225,0.75
0.3225,0.75
0.32275,0.75
0.323,0.75
0.32325,0.75
0.3235,0.75
0.32375,0.75
0.324,0.75
0.32425,0.75
0.3245,0.75
0.32475,0.75
0.325,0.75
0.32525,0.75
0.3255,0.75
0.32575,0.75
0.326,0.75
0.32625,0.75
0.3265,0.75
0.32675,0.75
0.327,0.75
0.32725,0.75
0.3275,0.75
0.32775,0.75
0.328,0.75
0.32825,0.75
0.3285,0.75
0.32875,0.75
0.329,0.75
0.32925,0.75
0.3295,0.75
0.32975,0.75
0.33,0.75
0.33025,0.75
0.3305,0.75
0.33075,0.75
0.331,0.75
0.33125,0.75
0.3315,0.75
0.33175,0.75
0.332,0.75
0.33225,0.75
0.3325,0.75
0.33275,0.75
0.333,0.75
0.33325,0.75
0.3335,0.75
0.33375,0.75
0.334,0.75
0.33425,0.75
0.3345,0.75
0.33475,0.75
0.335,0.75
0.33525,0.75
0.3355,0.75
0.33575,0.75
0.336,0.75
0.33625,0.75
0.3365,0.75
0.33675,0.75
0.337,0.75
0.33725,0.75
0.3375,0.75
0.33775,0.75
0.338,0.75
0.33825,0.75
0.3385,0.75
0.33875,0.75
0.339,0.75
0.33925,0.75
0.3395,0.75
0.33975,0.75
0.34,0.75
0.34025,0.75
0.3405,0.75
0.34075,0.75
0.341,0.75
0.34125,0.75
0.3415,0.75
0.34175,0.75
0.342,0.75
0.34225,0.75
0.3425,0.75
0.34275,0.75
0.343,0.75
0.34325,0.75
0.3435,0.75
0.34375,0.75
0.344,0.75
0.34425,0.75
0.3445,0.75
0.34475,0.75
0.345,0.75
0.34525,0.75
0.3455,0.75
0.34575,0.75
0.346,0.75
0.34625,0.75
0.3465,0.75
0.34675,0.75
0.347,0.75
0.34725,0.75
0.3475,0.75
0.34775,0.75
0.348,0.75
0.34825,0.75
0.3485,0.75
0.34875,0.75
0.349,0.75
0.34925,0.75
0.3495,0.75
0.34975,0.75
0.35,0.75
0.35025,0.75
0.3505,0.75
0.35075,0.75
0.351,0.75
0.35125,0.75
0.3515,0.75
0.35175,0.75
0.352,0.75
0.35225,0.75
0.3525,0.75
0.35275,0.75
0.353,0.75
0.35325,0.75
0.3535,0.75
0.35375,0.75
0.354,0.75
0.35425,0.75
0.3545,0.75
0.35475,0.75
0.355,0.75
0.35525,0.75
0.3555,0.75
0.35575,0.75
0.356,0.75
0.35625,0.75
0.3565,0.75
0.35675,0.75
0.357,0.75
0.35725,0.75
0.3575,0.75
0.35775,0.75
0.358,0.75
0.35825,0.75
0.3585,0.75
0.35875,0.75
0.359,0.75
0.35925,0.75
0.3595,0.75
0.35975,0.75
0.36,0.75
0.36025,0.75
0.3605,0.75
0.36075,0.75
0.361,0.75
0.36125,0.75
0.3615,0.75
0.36175,0.75
0.362,0.75
0.36225,0.75
0.3625,0.75
0.36275,0.75
0.363,0.75
0.36325,0.75
0.3635,0.75
0.36375,0.75
0.364,0.75
0.36425,0.75
0.3645,0.75
0.36475,0.75
0.365,0.75
0.36525,0.75
0.3655,0.75
0.36575,0.75
0.366,0.75
0.36625,0.75
0.3665,0.75
0.36675,0.75
0.367,0.75
0.36725,0.75
0.3675,0.75
0.36775,0.75
0.368,0.75
0.36825,0.75
0.3685,0.75
0.36875,0.75
0.369,0.75
0.36925,0.75
0.3695,0.75
0.36975,0.75
0.37,0.75
0.37025,0.75
0.3705,0.75
0.37075,0.75
0.371,0.75
0.37125,0.75
0.3715,0.75
0.37175,0.75
0.372,0.75
0.37225,0.75
0.3725,0.75
0.37275,0.75
0.373,0.75
0.37325,0.75
0.3735,0.75
0.37375,0.75
0.374,0.75
0.37425,0.75
0.3745,0.75
0.37475,0.75
0.375,0.75
0.37525,0.75
0.3755,0.75
0.37575,0.75
0.376,0.75
0.37625,0.75
0.3765,0.75
0.37675,0.75
0.377,0.75
0.37725,0.75
0.3775,0.75
0.37775,0.75
0.378,0.75
0.37825,0.75
0.3785,0.75
0.37875,0.75
0.379,0.75
0.37925,0.75
0.3795,0.75
0.37975,0.75
0.38,0.75
0.38025,0.75
0.3805,0.75
0.38075,0.75
0.381,0.75
0.38125,0.75
0.3815,0.75
0.38175,0.75
0.382,0.75
0.38225,0.75
0.3825,0.75
0.38275,0.75
0.383,0.75
0.38325,0.75
0.3835,0.75
0.38375,0.75
0.384,0.75
0.38425,0.75
0.3845,0.75
0.38475,0.75
0.385,0.75
0.38525,0.75
0.3855,0.75
0.38575,0.75
0.386,0.75
0.38625,0.75
0.3865,0.75
0.38675,0.75
0.387,0.75
0.38725,0.75
0.3875,0.75
0.38775,0.75
0.388,0.75
0.38825,0.75
0.3885,0.75
0.38875,0.75
0.389,0.75
0.38925,0.75
0.3895,0.75
0.38975,0.75
0.39,0.75
0.39025,0.75
0.3905,0.75
0.39075,0.75
0.391,0.75
0.39125,0.75
0.3915,0.75
0.39175,0.75
0.392,0.75
0.39225,0.75
0.3925,0.75
0.39275,0.75
0.393,0.75
0.39325,0.75
0.3935,0.75
0.39375,0.75
0.394,0.75
0.39425,0.75
0.3945,0.75
0.39475,0.75
0.395,0.75
0.39525,0.75
0.3955,0.75
0.39575,0.75
0.396,0.75
0.39625,0.75
0.3965,0.75
0.39675,0.75
0.397,0.75
0.39725,0.75
0.3975,0.75
0.39775,0.75
0.398,0.75
0.39825,0.75
0.3985,0.75
0.39875,0.75
0.399,0.75
0.39925,0.75
